"","conference","hoopr","FGM_off","FGA_off","3PTM_off","3PTA_off","FTM_off","FTA_off","OREB_off","DREB_off","REB_off","AST_off","STL_off","BLK_off","TO_off","PF_off","PTS_off","result_off","FGM_def","FGA_def","3PTM_def","3PTA_def","FTM_def","FTA_def","OREB_def","DREB_def","REB_def","AST_def","STL_def","BLK_def","TO_def","PF_def","PTS_def","result_def","year","Team","Conference","power_conf"
"79","A-Sun","Eastern Kentucky",-0.0107394705122113,0.0795754822010776,0.0335650069743324,0.0877831093360014,-0.0143168456600121,-0.0269639709125038,0.0219033604010762,-0.0704565783381122,-0.0485532179370359,-0.00800632221572662,0.0254593310338374,0.0024254009337123,-0.0458079745984997,-0.0137971395911918,-0.0022307797101022,0.5,-0.0195926292192279,0.0255076367002959,-0.0234760755090016,-0.0370781806931726,0.0250419692050683,0.027320486135899,0.0124704769596079,-0.052478201243527,-0.0400077242839191,-0.0663972681219211,0.00851187544933934,-0.00946324381329775,-0.0250581736404837,0.0223075435235038,-0.0376193647423891,0.333333333333333,"2021-22","Eastern Kentucky","A-Sun",FALSE
"80","MAC","Eastern Michigan",-0.0195527975683965,-0.00654049935231382,-0.0149603112915564,0.011414828655883,-0.0593149730238059,-0.0461376143037621,-0.00733428945150355,0.0303652411397239,0.0230309516882204,-0.0317196911684126,-0.0379340724994064,-0.012542624891187,0.0195067601944656,0.00724065978351647,-0.113380879452155,0.375,-0.029833444931868,-0.0699997535244414,-0.0185202572826566,-0.017742495239438,0.0166841901994313,0.0126918662989939,-0.000471976515366851,-0.0488202047669662,-0.0492921812823331,-0.0131376522775449,0.000676670383909889,0.0125982688575315,0.0639433558375173,-0.00695433937754841,-0.0615029569469613,0.2,"2021-22","Eastern Michigan","MAC",FALSE
"81","Big Sky","Eastern Washington",0.00894414543884499,-0.0193885093149419,0.023504105484725,0.0501613482566514,0.000100388957242938,0.00233676945667914,-0.00863384658933599,0.0130288834477421,0.00439503685840607,0.0408538691584625,-0.0127013966133821,-0.00134082058695019,0.00972648416466712,-0.0186567941191924,0.0414927853196578,0.125,-0.0438278270569934,-0.0873415888017638,-0.0182596525725144,-0.0577376332330255,0.0200393262210868,0.0401806466702857,-0.0136142936496369,0.0154855261629554,0.0018712325133185,-0.0137995466668299,-0.00831906800394557,0.0127140677850686,0.0560478106172013,-0.00200010765255067,-0.0858759804654145,0.125,"2021-22","Eastern Washington","Big Sky",FALSE
"82","CAA","Elon",-0.0271581235357835,0.0280622565095601,-0.00564342890801353,0.0252131619622385,0.00357152756582782,0.0066737680309269,0.0233657239898491,0.0225123274443618,0.0458780514342109,-0.0242199468516953,-0.0474095534592984,-0.00222363950460592,-0.00763299045331879,0.0497251849227461,-0.0563881484137528,0.75,0.0149923553741336,-0.0270225722170708,-0.00635888806468965,-0.0230590989634921,-0.0371914086458009,-0.031482034202472,0.00865045500993671,-0.00987141459767765,-0.00122095958774095,0.0102485815072797,0.0104752431785156,-0.00278880401873766,0.0495251222760952,-0.0209071768162376,-0.0135655859622234,0.666666666666667,"2021-22","Elon","CAA",FALSE
"83","Southern","East Tennessee State",0.0104087356203184,0.0304350057053442,-0.0179400682160824,-0.0193619284434088,0.0306751761893074,0.0413813838140078,0.0195892711485885,-0.00938472261805368,0.0102045485305348,-0.0233535861372551,0.0019513684519835,0.00209515743409562,-0.0290535434349192,-0.000346355008322946,0.0335525792138619,0.5,-0.020946789993222,-0.0114598219783125,-0.0156062916544135,-0.00521464778072887,0.00634560963357061,-0.00369031764650787,-0.0138665519759865,0.000476939749655412,-0.0133896122263311,-0.00242396464038054,0.0053248093087394,0.00596537894720292,-0.000782990233210536,-0.0333205076589181,-0.0509985045901187,0.333333333333333,"2021-22","East Tennessee State","Southern",FALSE
"84","MVC","Evansville",-0.0559936219474044,-0.0536721308150275,0.0240650198820634,0.0501908054721925,-0.0221059246657832,-0.0131989343977747,-0.0755844713035504,-0.0565477123825478,-0.132132183686098,0.00411615413887076,0.00473546704651955,-0.0157559826530405,-0.0161048093535021,0.0160520381388387,-0.110028148678529,0.5,-0.0368583818065775,0.0423307828151594,-0.00723930512900457,0.0440926824979063,-0.0496581229495515,-0.0490172996241401,0.0162002278016553,-0.0823097786135374,-0.0661095508118821,-0.0175824389291052,-0.00457126955272282,0.0179475435111244,-0.00456294317888243,-0.0283954219041206,-0.130614191691711,0.571428571428571,"2021-22","Evansville","MVC",FALSE
"85","MAAC","Fairfield",-0.0175654592885317,0.0132458932270845,0.00580313141452297,0.0229763011751088,-0.0224379223936683,-0.0148252753773882,-0.0147576586232382,0.0104924787143193,-0.00426517990891885,-0.0270728103125857,-0.0128468421296701,-0.0079745156321408,-0.0214804306842718,-0.0174469054012425,-0.0517657095562088,0.5,0.000441270775379884,-0.0212390344964406,0.00788534549768862,0.0209365291023848,0.0145897867976438,0.0226517470192053,0.00083821560297938,-0.0199760202522078,-0.0191378046492284,0.0261716704157953,0.0117875283362341,-0.00887257793044177,0.0121104814109696,-0.00680243116911189,0.0233576738460922,0.444444444444444,"2021-22","Fairfield","MAAC",FALSE
"86","NEC","Fairleigh Dickinson",-0.0185263186246408,0.00418958428891029,-0.00252445004081711,0.00313450495903873,0.0106415262524358,-0.00533442556988596,-0.0104755052789732,-0.0518926136924166,-0.0623681189713898,-0.0199400107539974,-0.00186829684898497,-0.0104747622469174,-0.0123179423171337,-0.00164075404816269,-0.028935561037663,0.25,-0.0496564345600831,-0.0231130714701512,-0.0131672495589427,0.00793002671976958,-0.0225826216807841,-0.0314619607061695,-0.017704853679134,0.000231360678176015,-0.017473493000958,-0.0374050903797984,0.015184494638497,-0.0143122922528557,0.0192514805017317,0.0322734111935368,-0.135062740359893,0.25,"2021-22","Fairleigh Dickinson","NEC",FALSE
"87","A-Sun","Florida Gulf Coast",0.0362342659896373,0.0242724378803433,0.0219998688119501,0.0494586523670646,-0.0220571670727261,-0.0230093257008421,0.00661975260871089,0.0155958394474549,0.0222155920561658,0.00618288035396195,-0.0126200842814827,0.0240967149806477,-0.00752858196326182,-0.0247115589264842,0.0724112337184987,0.5,-0.0190054279691582,-0.0323584511392561,0.0188806084721455,0.0272075639176992,0.0214992720379504,0.00863115468925488,0.0125257114153394,0.0242570022756719,0.0367827136910113,0.032145129338314,0.00175984311000706,0.0130004836054184,0.0410864544913233,0.0223660412021308,0.00236902457177958,0.4,"2021-22","Florida Gulf Coast","A-Sun",FALSE
"88","C-USA","Florida International",-0.0355645444970428,-0.0266778891560632,0.0135430003884852,0.0539496909810393,-0.022609421479243,-0.0255657959933549,-0.0124597594608138,-0.0067251445779892,-0.019184904038803,-0.0110140930887405,0.0065879504324889,-0.00114721690559946,0.0254670799323256,-0.00910695361916819,-0.0804315595608136,0.5,-0.00574032091574403,0.0247381260639315,-0.0160133200280887,-0.00807832990569091,-0.0339423540232022,-0.0399244748578577,0.0215283754133396,-0.0284928119654507,-0.00696443655211114,0.00363788536833342,-0.00329333657974495,0.000406253219605234,0.0143570182868654,0.0247286037276842,-0.0614363158827791,0.5,"2021-22","Florida International","C-USA",FALSE
"89","C-USA","Florida Atlantic",-0.000738180098122664,-0.00576102003352884,9.81819687244038e-05,0.0220454362540482,0.0050148119915937,-0.00223729708399405,0.017879259661209,-0.0216602480380112,-0.00378098837680212,-0.0151835269300669,0.0129204426818011,0.00297349503561269,0.0246246904116952,0.0363911692581383,0.00363663376407283,0.25,0.0335455934119368,0.062708164550116,0.0212459392850599,0.0677150792102022,-0.0208445165617254,-0.0264284522382635,0.018599170824363,0.020585619483411,0.039184790307774,0.0691108520498411,-0.00606893108716589,0.00087807782816737,-0.0324804747409171,0.00437792933083143,0.0674926095472081,0.142857142857143,"2021-22","Florida Atlantic","C-USA",FALSE
"90","SEC","Florida",0.0355791671980426,0.045682477958474,0.018759054593388,0.0556461779867828,-0.0038736973551051,-0.0166616395500343,0.000672042631793716,-0.0277866813663796,-0.0271146387345859,0.00958049499994944,0.00900388897215882,-0.00224255508382906,-0.0376793139246652,-0.0311854145194207,0.086043691634368,0.875,-0.0125101505612274,0.030557398558354,-0.008812247064046,0.0191008910937253,0.0190456988596888,0.0277877111132138,0.0158566424382718,-0.00819713272481175,0.00765950971346007,0.000667974873964159,-0.00444517684011393,0.0427633479725748,-0.0269273490098963,-0.00712028370079505,-0.0147868493268119,0.857142857142857,"2021-22","Florida","SEC",TRUE
"91","SWAC","Florida A&M",0.0171602657014554,0.0181718851611368,-0.015573007346909,-0.0257574415569488,-0.0479880809644411,-0.0754908474689106,-0.0567435313614321,-0.0211614873311769,-0.077905018692609,0.00418935386856914,-0.0197012080264172,-0.00537572478236318,-0.0416994436362483,0.0267275429029191,-0.0292405569084393,0.125,-0.00813236895204963,-0.0204546946678055,0.00976179155501122,0.0173092389868082,-0.0855360775730219,-0.124934400490505,-0.040029261423967,-0.0469117634194201,-0.0869410248433871,0.00217829239600708,0.0174400819781168,0.0199237850123505,0.0353965694596607,0.0332032898659151,-0.0920390239221099,0.125,"2021-22","Florida A&M","SWAC",FALSE
"92","ACC","Florida State",-0.00241910702717239,0.0180799553209287,-0.01665232055026,-0.0361821245381437,0.0217892982480883,0.0291358793658104,0.024724430856624,-0.0406168969083274,-0.0158924660517034,0.0108486010336629,0.00260122334886798,0.0435046800803852,-0.00617531138526122,-0.0164074974365973,0.000298763643483455,0.75,-0.00504880925996667,-0.0488543067648108,-0.0102104497464862,-0.0428024053911906,-0.0135748631878124,-0.0223072840560315,-0.0451205077145281,-0.0124575215414631,-0.0575780292559912,0.010809417049288,0.0125180151022499,-0.00728805059807421,0.0135490040349365,-0.00256935501039045,-0.0338829314542319,0.571428571428571,"2021-22","Florida State","ACC",TRUE
"93","A-10","Fordham",-0.0564431948903291,-9.51996709542824e-05,-0.0178658829331379,0.0197225840711663,0.00536046884771721,0.00761712315995175,0.0315844697323864,0.0465447045937086,0.078129174326095,-0.0363932831473055,0.0085773869988809,0.0037383717374868,0.0283281352129618,0.0118342750987671,-0.125515129109276,0.5,0.0384707966213248,0.0161518120199137,0.0330799610707614,0.00354834570041794,0.0190747397095049,0.011491564709197,0.00525678778413188,-0.0371893382021106,-0.0319325504179787,0.0294064999516194,0.0085888355960982,0.0063910260959474,-0.0159513127078285,-0.016616945837749,0.129344221350458,0.5,"2021-22","Fordham","A-10",FALSE
"94","MWC","Fresno State",0.000572854242468123,-0.0476598816808178,0.00524748239452814,0.0147379636892799,0.00542212377980988,0.0339396706550896,-0.0190191854543621,0.0289694555601496,0.00995027010578754,0.018484801940935,0.0081933999701897,0.00944874208303701,0.0137072411382163,-0.0221790280522459,0.0118153146592743,0.625,0.0397495645270153,0.0153814953376095,0.00258193087674957,-0.0319602131095111,0.0251109578269006,0.0444827028182477,0.023638163473093,0.0133258143979763,0.0369639778710693,0.0246996089145602,0.00431791157968212,0.00712085652691014,-0.0113157211045455,-0.00233704645422924,0.107283498854942,0.666666666666667,"2021-22","Fresno State","MWC",FALSE
"95","Southern","Furman",0.0518581656006559,0.0505755082387707,0.0403536356374317,0.101202570411659,-0.00227346595338926,-0.0312729862274649,-0.00144975935551688,-0.0203867606368531,-0.02183651999237,0.0551924213705455,0.012201009769447,0.00173807804166009,-0.038265153654203,0.0188466838198224,0.141796500885354,0.375,-0.0176073843976227,0.0329718926228197,0.0122689410961685,0.0610663657773012,-0.0298361273671016,-0.0422974712364379,0.0155330290499098,0.0186962491658998,0.0342292782158096,-0.0102214521788915,0.031130368289677,-0.00786469277327192,0.00117202377112278,0.0237316117886297,-0.0527235460347404,0.25,"2021-22","Furman","Southern",FALSE
"96","Sunbelt","Georgia Southern",-0.0369582268392414,-0.0205475396005409,-0.0204064601667426,-0.0282566401528409,0.0317198063563074,0.0418675936964655,-0.0151238130581815,-0.0190248510762887,-0.0341486641344702,-0.0367628773957485,0.00119423328035589,0.00125450853342233,-0.0129980146840854,0.0299858809982619,-0.0626031074889181,0.857142857142857,0.00277431587746028,0.00830241200083895,0.00377532134420378,0.0384431733437851,-0.0533310167902214,-0.0846072071826992,-0.0168503251910918,-0.0209762102605622,-0.0378265354516541,0.0379993405305799,0.00678141656840244,-0.00240486020158573,0.0120744339684569,-0.00899209361561851,-0.044007063691097,0.714285714285714,"2021-22","Georgia Southern","Sunbelt",FALSE
"97","Big South","Gardner-Webb",-0.0137050306754261,0.00173400759587256,0.000430773558901889,0.00446066227829427,-0.0132520903720119,-0.0178035935312588,0.00607668536511432,0.0371308460124965,0.0432075313776108,-0.0268262806148047,0.00574098038642588,0.0169642687373197,0.0121762589229957,0.0425058758562349,-0.0402313781639622,0.625,0.0613695007073364,0.0215739184602898,0.00688504097616674,0.00113210207114028,-0.0763847861486973,-0.072870178835435,0.00617001095225304,-0.0116711255098877,-0.0055011145576347,0.0442816950455753,0.00614407192049336,-0.00463462683627489,0.0166589711795546,0.0106617380188007,0.0532392562421422,0.625,"2021-22","Gardner-Webb","Big South",FALSE
"98","A-10","George Mason",-0.0268025959417231,-0.0135635951062861,0.0260183853601844,0.104409424033899,-0.014993756842099,-0.0148814899783887,-0.0279672976800474,0.00751838063482375,-0.0204489170452236,0.0103978166747441,-0.0157051359975019,-0.0075495385292566,-0.00785584698327023,0.0131309381724856,-0.038824310706634,0.375,0.014716043903554,-0.0111133443140462,0.0111957755293917,0.00149271389551732,-0.0231978772995307,-0.0553057972684065,-0.0183892845923014,-0.048348706686676,-0.0667379912789774,0.0394742701073986,-0.00826152807117503,0.00515113726759934,0.0170586105198437,-0.00357070894829088,0.017429986036969,0.285714285714286,"2021-22","George Mason","A-10",FALSE
"99","A-10","George Washington",-0.0126945857982911,-0.014195602256953,0.00801654592211335,0.0060190404937411,-0.00673033461135683,-0.00612378695671729,-0.0363629685368309,-0.00334892706198485,-0.0397118955988157,-0.0155131674527164,-0.00852255477639537,-0.000627143019163409,-0.0194729000189222,-0.0265055504573919,-0.0241029602858257,0.5,-0.00605039783983643,-0.0429117317558103,0.0329267831444338,0.0168554638053288,-0.00443107136637331,-0.00710064620611245,-0.0291706194422666,-0.0238571335966567,-0.0530277530389233,0.0102717985478441,-0.00736153344098506,-0.0182155144563087,0.0168653966442332,0.0501862037857605,0.0113874304475164,0.333333333333333,"2021-22","George Washington","A-10",FALSE
"100","Big East","Georgetown",-0.0219339727418091,0.0180781616946203,-0.00313754348891154,0.0201408770780841,0.0550069339126149,0.0580639398877625,0.0329079723683489,-0.031283006341746,0.00162496602660282,-0.0424264024107012,0.00945550796210347,0.00955416648770229,-0.010718322876887,-0.00143077771122782,0.00800144494008515,1,-0.0396991479433472,-0.0148845671993287,-0.0252206711712816,-0.0251087860566449,0.0292119768727047,0.0362819288842496,0.00105787290068594,-0.0184391463165248,-0.0173812734158389,-0.0928284836911268,0.0246744483529674,-0.0210019531357037,-2.16086090551321e-05,-0.020252969694494,-0.0754069901852712,1,"2021-22","Georgetown","Big East",TRUE
"101","SEC","Georgia",-0.00271463681702766,-0.0539057015891851,0.00118055593498751,-0.0239786433811475,0.0204315356507092,0.00636569641028544,-0.0543737544830105,-0.0457798651146356,-0.100153619597646,0.0152594890900072,-0.0307284701907647,-0.0282475336857004,-0.00326895931435098,-0.0425891069980385,0.0161828179516414,0.625,-0.0974866897946094,-0.0755426381994578,-0.0503576325037494,-0.0634727100459629,0.0421903188457571,0.0867060794892036,0.000453207997265145,-0.0361403413493243,-0.0356871333520591,-0.067911516109561,0.025818220968811,-0.038400184204984,0.0378451712214734,-0.00311920778018191,-0.203140693247211,0.5,"2021-22","Georgia","SEC",TRUE
"102","Sunbelt","Georgia State",0.00315375719004473,0.0484638823782826,-0.000484024016091166,-0.0186259816206926,0.0263656337449698,0.0220144807277334,0.031535130950407,0.0196541599223385,0.0511892908727455,0.0205809957042021,-0.000433177741408701,0.0384256823988663,-0.0266151229480783,-0.0087902820133567,0.0321891241089682,0.5,0.0313300393025138,0.0025375750340881,0.00920947520083901,0.0289650338934793,0.00559725566027131,-0.00513548830615913,-0.0100722078859837,0.00504104453821203,-0.00503116334777171,0.0487211011539921,0.0177889822446224,0.00677529639181138,-0.0103501680653619,-0.0214340306980705,0.077466809466138,0.444444444444444,"2021-22","Georgia State","Sunbelt",FALSE
"103","ACC","Georgia Tech",-0.00495856129051792,-0.000533320891752037,-0.021635005623713,-0.0465009191595792,-0.0241755386925309,-0.0280540325481608,-0.0185313029078286,-0.000252109628320493,-0.018783412536149,0.00416578437708233,-0.00226325351643014,-0.0161417770321397,-0.00565420769488583,0.00811917198928747,-0.0557276668972798,0.5,-0.0232446072353385,0.0290767952787102,-0.0159323207122426,-0.0132506120760248,-0.00910945698792175,0.00175424525601138,0.0219634247181174,-0.0271409141411584,-0.00517748942304096,-0.0404603598903484,0.00775368959100958,-0.000705924177907671,-0.00788523847323777,0.016193510817386,-0.0715309921708414,0.333333333333333,"2021-22","Georgia Tech","ACC",TRUE
"104","WCC","Gonzaga",0.0647628690205506,0.0332975305088236,0.010041443641638,0.0135783377974946,0.0143705981152302,0.0265749666580611,-0.00248533972577903,0.0730568936044986,0.0705715538787196,0.0470009752540741,-0.0211711124613279,0.0315397029309965,-0.0474758555641494,-0.0141421933236756,0.153937779797969,1,0.0240754931635373,-0.0433494408972757,0.0167117546780368,0.035146417359745,0.01955876952406,0.0252372215309612,0.0151840574957371,0.0234851691244613,0.0386692266201985,0.0489963884667505,0.0220437140421932,-0.000324924126889307,0.04742912091939,-0.00874589925762335,0.0844215105291714,0.8,"2021-22","Gonzaga","WCC",FALSE
"105","SWAC","Grambling",-0.0104607865486676,0.0450613268945195,-0.019558340676547,-0.038397949755613,-0.0315350520007406,-0.0413944254351925,0.0105479239254893,0.00503929982655543,0.0155872237520447,-0.0257061942546113,-0.00748906772964012,-0.00941802032277235,-0.0162998557775456,0.0302188332083187,-0.0720149657746228,0.375,0.0257281746299908,0.0364515259218945,-0.0225216680038978,-0.049276207174683,-0.0651710047030752,-0.0767630332672067,0.00738742446851667,-0.0656981165725049,-0.0583106921039883,-0.0110651414907603,0.0140440810675574,-0.009635728187494,0.00471163318419311,0.0234888003730143,-0.0362363234469913,0.375,"2021-22","Grambling","SWAC",FALSE
"106","WAC","Grand Canyon",0.00895718146024306,0.0405525197121226,0.0123889986402798,0.015244421650909,0.00529470537692468,0.0158942864148,0.0411975173622321,0.0667703887747053,0.107967906136937,-0.00532758316020261,-0.0115871041962778,-0.01929801401587,-0.00634848837240256,-0.000627350587179214,0.0355980669376907,0.75,0.0340700618886971,-0.00904998699461182,0.024312664932686,0.0099269213214878,-0.00729581462521953,-0.0131323011693497,0.0130199425055077,-0.00293942567153646,0.0100805168339712,0.0545738753569904,0.0181344231038821,-0.0144777734456824,0.0278481420146333,-0.00153464910211222,0.0851569740848605,0.714285714285714,"2021-22","Grand Canyon","WAC",FALSE
"107","Horizon","Green Bay",-0.0290007705837712,-0.0260204019899358,-0.024477731413659,-0.0592005059176731,-0.0310114929683652,-0.0129762938003854,-0.00678208614779149,-0.061158035121407,-0.0679401212691985,-0.0316106813496605,0.00235661719587184,-0.0063675271823379,0.0249478851143139,-0.000156833554200873,-0.113490765549567,0.5,0.00141995628184993,0.0628844629549822,0.00901492471855491,0.0552688409935412,-0.01923725288225,-0.0284251930883831,0.021243287334492,-0.0326843276097095,-0.0114410402752175,0.00942932154136496,-0.031042970394938,-0.0233389715944436,-0.0291340906616016,0.0196779978881383,-0.00738241559999518,0.333333333333333,"2021-22","Green Bay","Horizon",FALSE
"108","Big South","Hampton",-0.0221278829066642,-0.0196520454924186,-0.0118894721339116,-0.038750551389359,0.0188420360855188,0.021666144472948,-0.0323698173939627,0.00284662283197005,-0.0295231945619927,-0.0163950209747084,-0.0442123335988253,0.0254628097659459,-0.0222508754696413,-0.0104430594183015,-0.0373032018617213,0.375,-0.00551043158748276,-0.0453903229678419,0.0183659293437345,0.0475757248947417,-0.0281635953331666,-0.0343799693140362,-0.0166346206949941,-0.00885837222422332,-0.0254929929192174,0.0286021763887084,0.0179033772721468,0.00520266241035968,0.0438828887710237,-0.00647029488538079,-0.0208185291643977,0.285714285714286,"2021-22","Hampton","Big South",FALSE
"109","Am. East","Hartford",-0.0190149616799319,-0.0218677585347914,0.0310668809048124,0.0653083851935494,0.0240886047766865,0.03067050066254,-0.0185144065121784,-0.0117117095518764,-0.0302261160640548,-0.0140963105637862,0.000930858578078815,-0.00183185262709978,-0.0101416682689045,-0.0117068252465797,0.0171255623216352,0.375,-0.000744336459247313,-0.00420760031803734,0.00431848391323073,0.0218918434080257,-0.0257888607122336,-0.0409951340849933,-0.0149197416783602,0.000656013492751156,-0.0142637281856091,0.00506444304326055,0.00557204986098866,-0.0105470963641536,0.00732571763707414,0.0123424970492837,-0.0227623890162055,0.3,"2021-22","Hartford","Am. East",FALSE
"110","Ivy","Harvard",-0.0244007615848907,-0.014378469699678,-0.00955183197485757,0.00920564316137019,-0.036961445180533,-0.0375793782812994,-0.010325506549179,-0.00666804603488221,-0.0169935525840612,-0.0488102321707459,-0.0109305865566853,-0.00036798707864645,0.0205878895942708,-0.020729692596541,-0.095314800325172,0.625,0.0338861360717748,0.0671072644139648,-0.0199157372809182,-0.00533709228414172,0.00303257690586757,-0.00276528599329479,0.0498623054548827,-0.0200950395633404,0.0297672658915423,0.0024126590920483,-0.0115354165204289,0.00770997202649527,-0.0160282331220325,0.0214823940528332,0.050889111768499,0.428571428571429,"2021-22","Harvard","Ivy",FALSE
"111","Big West","Hawai'i",-0.0341925391182819,-0.0255920436443585,0.0111362001804016,0.0268573911188097,0.0408546884163085,0.0436277845051708,0.00521674974697114,0.00253513602992471,0.00775188577689585,-0.0200745690308096,-0.0303477278058367,-0.00652820168761334,0.0116125682090545,0.00236264454373382,-0.0163941896398536,0.5,0.0104558509304966,-0.0011410793779343,0.0146367069547947,0.0174153790319778,-0.00390860449356174,0.0121849901613386,0.0157002948040597,0.0128973930800672,0.028597687884127,0.0346783628143689,0.00498004050375396,-0.00770117578918943,0.0114799785110051,-0.0269092635147104,0.0316398043222262,0.555555555555556,"2021-22","Hawai'i","Big West",FALSE
"112","Big South","High Point",0.0186311402778247,0.0102487085593741,-0.020284809620415,-0.0379443116586145,-0.0343027762500872,-0.0170434491571474,0.00618683071862653,0.0170798805501251,0.0232667112687516,-0.0229120075869338,-0.0147789401860389,0.00925978255073933,0.00343723978839724,0.00113465796467392,-0.0173253053148527,0.5,-0.00635628410283329,-0.00664406887062817,0.0166419819277297,0.0122576292276011,-0.0186356630693957,-0.0445019306251146,-0.0023371594653912,0.0119683550097316,0.00963119554434044,-0.00560653088058259,0.016343023959087,0.000590768332957842,0.0238877588802874,0.0120496427643969,-0.0147062493473325,0.375,"2021-22","High Point","Big South",FALSE
"113","CAA","Hofstra",0.0369438269286538,0.0578470020531739,0.0405025526436141,0.0887866793004973,-0.0436941627236763,-0.0753781029195724,-0.0192578266090061,-0.0299773309637545,-0.0492351575727606,0.0400887392957244,0.0121786222049615,-0.0118619621550597,-0.0439384633775681,-0.0238246130656089,0.0706960437772454,0.5,-0.0287179888040284,0.0274457257776347,0.0012652354069941,0.043935849583832,-0.0075230344128477,0.00255152838037848,0.0146267226638203,-0.0309341742676354,-0.0163074516038151,-0.023623328125861,0.0194136796221702,0.000971594902576075,-0.013941675601181,0.0357757173576146,-0.0636937766139103,0.428571428571429,"2021-22","Hofstra","CAA",FALSE
"114","Patriot","Holy Cross",-0.0480550135858055,0.0237919551037805,-0.0109456025980723,-0.0296024306886564,0.00574372311024153,-0.00543993911819277,0.0128329757061457,-0.0126342016499709,0.000198774056174831,-0.0162623209012045,-0.0388810144624693,0.00820184104318117,-0.00856540618562986,0.0228416905263993,-0.101311906659442,0.428571428571429,0.0182260079756178,0.0250235299239988,0.0406294752265144,0.0859696440929495,-0.0640087737178495,-0.110490318358975,-0.00679459117261156,-0.0531957652470386,-0.0599903564196501,0.0136627356267865,0.00192971556817958,-0.00264557964961901,0.0167976189813385,-0.0261607108355918,0.0130727174599005,0.375,"2021-22","Holy Cross","Patriot",FALSE
"115","AAC","Houston",0.0855526061411192,0.0383951548253632,0.0237321575535324,0.0311856097026458,0.00715915912609989,0.0263331101951499,0.0392494402066193,0.0307951801711635,0.0700446203777829,0.096152515469363,0.0281101570145508,0.0238160788502112,-0.0107322831046098,0.021019296778239,0.201996528961871,1,0.058730289182755,0.0283203363405376,0.0195130770222718,-0.00619034929756125,-0.00955456590229401,-0.0278576888565759,-0.000692998625447225,0.0483792461718225,0.0476862475463753,0.0300379718861577,0.00579333368197035,0.0235504499177907,-0.0167559518690915,-0.0163253134183526,0.127419089485488,1,"2021-22","Houston","AAC",FALSE
"116","Southland","Houston Baptist",-0.000298689199652279,0.0133094259830553,0.00271595304224907,0.0222336045175374,0.0302576989985099,0.0291038542457542,-0.0107054544303654,-0.0295712986162248,-0.0402767530465902,-0.00732791726141521,0.0115999224995016,-0.0179241562867845,-0.0368205762815525,-0.000628216473908982,0.0323762736414544,0.375,-0.00549646026045193,0.0265887467506189,0.0131834236607663,0.0511914518190612,-0.0433141170480792,-0.0324649161250832,0.0242510058595966,-0.00670337416670887,0.0175476316928877,0.0282957913423565,0.00421193959538673,0.00243562814348022,0.0119468222040143,-0.0214511700295012,-0.0411236139082167,0.375,"2021-22","Houston Baptist","Southland",FALSE
"117","MEAC","Howard",-0.0443075878567009,-0.0363939405516925,0.00101547485541452,0.0020233663057482,0.0872965994620643,0.0920973741230524,-0.0184677436406117,-0.0643841351817825,-0.0828518788223942,-0.0316950423870312,-0.00366311625004754,-0.00257753253262877,-0.0225966477030622,0.0118523492359401,-0.000369159273192768,0.125,-0.00954667559192374,0.0239382753639061,0.00274691860072796,0.0445915086250103,-0.00855326456133326,-0.0179279998561638,-0.00546018252811128,-0.010042073851908,-0.0155022563800193,0.00761718414752961,0.0290458869153594,0.0028068307811744,-0.0215101379553054,-0.0389060445577697,-0.0248996971444528,0.125,"2021-22","Howard","MEAC",FALSE
"118","Big Sky","Idaho",0.00666278894463672,-0.0226993627735595,0.000259157298075179,-0.0225365050819184,-0.00913186384275407,-0.0156826377029908,-0.0282309353415661,0.00955834794474087,-0.0186725873968252,-0.00501358235562843,-0.0450698637994145,-0.0202149236168187,0.00136878802130937,0.00134946565007335,0.00445287134459454,0.375,-0.0380363662614098,-0.0358142193780131,0.0129266543574945,0.00686593235042539,0.0142180399597249,0.0021468274264169,0.0166568167149695,0.0108561001329848,0.0275129168479544,0.0128650718081298,-0.00613617171844646,-0.0173447694240369,0.0515264320253593,-0.00905605067506932,-0.048810419651979,0.428571428571429,"2021-22","Idaho","Big Sky",FALSE
"119","Big Sky","Idaho State",-0.00199866339152345,0.0279195541079951,-0.00711096256449965,0.0298395148549013,-0.0247126981182636,-0.0357084934737258,0.0281051615749496,-0.0154945337886136,0.012610627786336,-0.00364923518985302,-0.0184183076686925,-0.019588750192782,0.0158973445953938,0.0230461486643947,-0.0358209874658102,0.25,-0.0363514984524292,0.0133753099165404,-0.000484160611696829,0.0397455611555344,-0.00613524274348775,-0.00675896168734084,0.0275832376946965,0.0243207776609044,0.0519040153556009,-0.00194450340053963,0.00160425537925983,0.00547256930154686,0.0171818709205862,-0.0240944125125925,-0.0793224002600429,0.2,"2021-22","Idaho State","Big Sky",FALSE
